ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
1050.056919499999,1051.1781745000044,1.11,,,5,1051.1782536000246,1051.1782893000054,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,3,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1048.3571363000083,1050.074832800019,1050.074832800019,1051.2083776000072,,,,59.864502684314424,1047.599173900031,1048.3571363000083,,,1047.5901259999955,1048.3408882000367,,,jacket\jacket_03.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1048.3571363000083,,,,,None,,0,,,2025.2.4,,,1048.3451658000122,1050.0568412999855,,,1048.357334866658,1048.8899937000242,,,212,0,2026-07-21_13:35:53.155809,212,13,,None,,,None,,212,212,0,212,,,,,,jacket,Veste,Jacke,
1053.6609790000366,1054.442233800015,0.77,,,5,1054.442314099986,1054.4423543000012,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,28,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1051.9594928000006,1053.6761393999914,1053.6761393999914,1054.4684032000368,,,,59.864502684314424,1051.2083776000072,1051.9594928000006,,,1051.1947683999897,1051.9431117000058,,,ball\ball_28.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1051.9594928000006,,,,,None,,0,,,2025.2.4,,,1051.9459060000372,1053.6608599000028,,,1051.9595243666593,1052.7273920000298,,,213,0,2026-07-21_13:35:56.765013,213,14,,None,,,None,,213,213,0,213,,,,,,ball,Ballon,Ball,
1056.9269863000372,1057.9245134000084,0.98,,,5,1057.9246307000285,1057.9246934999828,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,21,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1055.2293885999825,1056.9430789999897,1056.9430789999897,1057.9707845000084,,,,59.864502684314424,1054.4684032000368,1055.2293885999825,,,1054.4562475000275,1055.2131175000104,,,chair\chair_21.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1055.2293885999825,,,,,None,,0,,,2025.2.4,,,1055.2169520999887,1056.926880199986,,,1055.2295377666635,1055.7884298000135,,,214,0,2026-07-21_13:36:00.025038,214,15,,None,,,None,,214,214,0,214,,,,,,chair,Chaise,Stuhl,
1060.425373599981,1061.2238941999967,0.79,,,5,1061.2239858999965,1061.2240294000367,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,24,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1058.724466899992,1060.4417305000243,1060.4417305000243,1061.30764980003,,,,59.864502684314424,1057.9707845000084,1058.724466899992,,,1057.9564745000098,1058.7093581000227,,,flower\flower_24.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1058.724466899992,,,,,None,,0,,,2025.2.4,,,1058.7122192999814,1060.425294100016,,,1058.7257749666499,1059.6262459999998,,,215,0,2026-07-21_13:36:03.527419,215,16,,None,,,None,,215,215,0,215,,,,,,flower,Fleur,Blume,
1063.7570676000323,1064.9192254000227,1.15,,,5,1064.919311799982,1064.9193519999972,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,42,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1062.05662019999,1063.7733146999963,1063.7733146999963,1064.945492400031,,,,59.864502684314424,1061.30764980003,1062.05662019999,,,1061.2752484999946,1062.041508299997,,,hammer\hammer_42.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1062.05662019999,,,,,None,,0,,,2025.2.4,,,1062.0448640999966,1063.756987700006,,,1062.057927066697,1062.5743722000043,,,216,0,2026-07-21_13:36:06.864285,216,17,,None,,,None,,216,216,0,216,,,,,,hammer,Marteau,Hammer,
1067.4018733000266,1068.5013842000044,1.09,,,5,1068.5014840000076,1068.5015429999912,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,20,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1065.7013713000342,1067.4183411999838,1067.4183411999838,1068.5405479000183,,,,59.864502684314424,1064.945492400031,1065.7013713000342,,,1064.9349995999946,1065.6852187000331,,,house\house_20.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1065.7013713000342,,,,,None,,0,,,2025.2.4,,,1065.6898894000333,1067.4017943000072,,,1065.7017320666966,1066.234928800026,,,217,0,2026-07-21_13:36:10.502127,217,18,,None,,,None,,217,217,0,217,,,,,,house,Maison,Haus,
1071.003965299984,1072.18715469999,1.17,,,5,1072.1872384999879,1072.187278700003,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,14,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1069.3040048999828,1071.0215971000143,1071.0215971000143,1072.2465315000154,,,,59.864502684314424,1068.5405479000183,1069.3040048999828,,,1068.5278740000213,1069.2877186000114,,,hammer\hammer_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1069.3040048999828,,,,,None,,0,,,2025.2.4,,,1069.29126800003,1071.003894100024,,,1069.304189266699,1069.8205555999884,,,218,0,2026-07-21_13:36:14.097183,218,19,,None,,,None,,218,218,0,218,,,,,,hammer,Marteau,Hammer,
1074.69931679999,1075.7157386000035,1.01,,,5,1075.7158299000002,1075.7158782000188,,,bread,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-21_13h18.24.447,48,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1072.9994397999835,1074.7154085999937,1074.7154085999937,1075.7573130999808,,,,59.864502684314424,1072.2465315000154,1072.9994397999835,,,1072.226448900008,1072.9831085000187,,,bread\bread_48.jpg,,,,,,,,,,,,,,,,,,,,,,,1,1,,None,,1072.9994397999835,,,,,right,,0,,,2025.2.4,,,1072.9857679000124,1074.6992388000363,,,1072.9995754666782,1073.8826768000145,,,219,0,2026-07-21_13:36:17.803166,219,20,,None,,,None,,219,219,0,219,,,,,,flower,Fleur,Blume,
1078.2366430999828,1079.2361416000058,1,,,5,1079.236280000012,1079.2363547999994,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,14,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1076.518681299989,1078.251476400008,1078.251476400008,1079.2912140000262,,,,59.864502684314424,1075.7573130999808,1076.518681299989,,,1075.748284500034,1076.5035586000304,,,bicycle\bicycle_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1076.518681299989,,,,,None,,0,,,2025.2.4,,,1076.5056929999846,1078.2365426000324,,,1076.5199821666504,1077.2196717000334,,,220,0,2026-07-21_13:36:21.313948,220,21,,None,,,None,,220,220,0,220,,,,,,bicycle,Vélo,Fahrrad,
1081.766517799988,1082.6466974000214,0.88,,,5,1082.6467662000214,1082.6467999999877,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,13,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1080.0524912999826,1081.7799340999918,1081.7799340999918,1082.6807856000378,,,,59.864502684314424,1079.2912140000262,1080.0524912999826,,,1079.2766023000004,1080.0361798999947,,,bread\bread_13.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1080.0524912999826,,,,,None,,0,,,2025.2.4,,,1080.0394045999856,1081.7664417999913,,,1080.0525697666492,1080.9630723000155,,,221,0,2026-07-21_13:36:24.847849,221,22,,None,,,None,,221,221,0,221,,,,,,bread,Pain,Brot,
1085.1465901000192,1086.265809000004,1.11,,,5,1086.2659025000175,1086.2659447999904,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,7,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1083.4464406000334,1085.1624492999981,1085.1624492999981,1086.3000287000323,,,,59.864502684314424,1082.6807856000378,1083.4464406000334,,,1082.6738167000003,1083.4295223000227,,,hand\hand_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1083.4464406000334,,,,,None,,0,,,2025.2.4,,,1083.4332110999967,1085.1465126000112,,,1083.4460412666706,1083.9294957999955,,,222,0,2026-07-21_13:36:28.237421,222,23,,None,,,None,,222,222,0,222,,,,,,hand,Main,Hand,
1088.748371900001,1089.677809500019,0.92,,,5,1089.6778842000058,1089.6779223000049,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,7,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1087.0542569999816,1088.7645927999984,1088.7645927999984,1089.712089299981,,,,59.864502684314424,1086.3000287000323,1087.0542569999816,,,1086.2835588000016,1087.0332766000065,,,house\house_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1087.0542569999816,,,,,None,,0,,,2025.2.4,,,1087.038904200017,1088.748296900012,,,1087.0496961666543,1087.6000090999878,,,223,0,2026-07-21_13:36:31.856664,223,24,,None,,,None,,223,223,0,223,,,,,,house,Maison,Haus,
1092.1769936000346,1093.0103915000218,0.83,,,5,1093.010473000002,1093.010511600005,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,36,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1090.4771662999992,1092.1938372000004,1092.1938372000004,1093.0425019999966,,,,59.864502684314424,1089.712089299981,1090.4771662999992,,,1089.7048818999901,1090.4607699000044,,,hand\hand_36.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1090.4771662999992,,,,,None,,0,,,2025.2.4,,,1090.4640740000177,1092.1769256999833,,,1090.4772618666796,1090.9599455000134,,,224,0,2026-07-21_13:36:35.268724,224,25,,None,,,None,,224,224,0,224,,,,,,hand,Main,Hand,
1095.496373800037,1096.3444124999805,0.84,,,5,1096.3444842000026,1096.3445188000333,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,3,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1093.7966418000287,1095.5128370000166,1095.5128370000166,1096.3728003000142,,,,59.864502684314424,1093.0425019999966,1093.7966418000287,,,1093.0354070999892,1093.777424800035,,,house\house_03.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1093.7966418000287,,,,,None,,0,,,2025.2.4,,,1093.7825085000368,1095.496307399997,,,1093.7938471667042,1094.3316922999802,,,225,0,2026-07-21_13:36:38.599137,225,26,,None,,,None,,225,225,0,225,,,,,,house,Maison,Haus,
1098.8247783000115,1099.7746306000045,0.95,,,5,1099.774704999989,1099.7747435999918,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,27,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1097.1318424000056,1098.8410372000071,1098.8410372000071,1099.7966677999939,,,,59.864502684314424,1096.3728003000142,1097.1318424000056,,,1096.3602743000374,1097.1136332000024,,,jacket\jacket_27.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1097.1318424000056,,,,,None,,0,,,2025.2.4,,,1097.118133699987,1098.824715499999,,,1097.130071466676,1097.6807136000134,,,226,0,2026-07-21_13:36:41.929435,226,27,,None,,,None,,226,226,0,226,,,,,,jacket,Veste,Jacke,
1102.2606078999816,1103.378426100011,1.11,,,5,1103.3785120000248,1103.378555400006,,,bicycle,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-21_13h18.24.447,46,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1100.5599458999932,1102.2755468999967,1102.2755468999967,1103.4535964999814,,,,59.864502684314424,1099.7966677999939,1100.5599458999932,,,1099.7897631000378,1100.5407600000035,,,bicycle\bicycle_46.jpg,,,,,,,,,,,,,,,,,,,,,,,1,1,,None,,1100.5599458999932,,,,,left,,0,,,2025.2.4,,,1100.5443210999947,1102.2605390999815,,,1100.5572872666564,1101.123389400018,,,227,0,2026-07-21_13:36:45.353303,227,28,,None,,,None,,227,227,0,227,,,,,,chair,Chaise,Stuhl,
1105.9191560000181,1107.105720499996,1.19,,,5,1107.1057933000266,1107.1058290000074,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,26,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1104.2120619000052,1105.9297349000117,1105.9297349000117,1107.1436722000362,,,,59.864502684314424,1103.4535964999814,1104.2120619000052,,,1103.429422300018,1104.1948250000132,,,hammer\hammer_26.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1104.2120619000052,,,,,None,,0,,,2025.2.4,,,1104.198431900004,1105.919051999983,,,1104.211235866653,1104.7264790000045,,,228,0,2026-07-21_13:36:49.010231,228,29,,None,,,None,,228,228,0,228,,,,,,hammer,Marteau,Hammer,
1109.6050384999835,1110.7413583000307,1.13,,,5,1110.7414314000052,1110.741467099986,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,27,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1107.9050517000142,1109.6212979999837,1109.6212979999837,1110.7714934999822,,,,59.864502684314424,1107.1436722000362,1107.9050517000142,,,1107.1337544000125,1107.8883505000267,,,flower\flower_27.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1107.9050517000142,,,,,None,,0,,,2025.2.4,,,1107.891083399998,1109.6049769999809,,,1107.9048774666774,1108.7876531000366,,,229,0,2026-07-21_13:36:52.700307,229,30,,None,,,None,,229,229,0,229,,,,,,flower,Fleur,Blume,
1113.2419331999845,1114.3581988000078,1.11,,,5,1114.3582826000056,1114.3583245000336,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,16,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1111.5261028999812,1113.2570193000138,1113.2570193000138,1114.4023350999923,,,,59.864502684314424,1110.7714934999822,1111.5261028999812,,,1110.758190100023,1111.5092542000348,,,house\house_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1111.5261028999812,,,,,None,,0,,,2025.2.4,,,1111.5134257000173,1113.2418650999898,,,1111.5256823666898,1112.0756438000244,,,230,0,2026-07-21_13:36:56.328128,230,31,,None,,,None,,230,230,0,230,,,,,,house,Maison,Haus,
1116.8534143000143,1118.0691190999933,1.21,,,5,1118.0691974000074,1118.0692387000308,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,17,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1115.1525006000302,1116.8686982000363,1116.8686982000363,1118.0901448000222,,,,59.864502684314424,1114.4023350999923,1115.1525006000302,,,1114.389789399982,1115.1368097999948,,,jacket\jacket_17.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1115.1525006000302,,,,,None,,0,,,2025.2.4,,,1115.1410977999913,1116.8533380000154,,,1115.153251666696,1115.6860806000186,,,231,0,2026-07-21_13:36:59.958970,231,32,,None,,,None,,231,231,0,231,,,,,,jacket,Veste,Jacke,
1120.5398137000157,1121.2878272000235,0.75,,,5,1121.287906499987,1121.2879474000074,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,17,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1118.8513152999803,1120.5548393999925,1120.5548393999925,1121.3145270000095,,,,59.864502684314424,1118.0901448000222,1118.8513152999803,,,1118.0832559000119,1118.8350528000155,,,chair\chair_17.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1118.8513152999803,,,,,None,,0,,,2025.2.4,,,1118.8389671000186,1120.5397306000232,,,1118.8515573666702,1119.4179142999928,,,232,0,2026-07-21_13:37:03.646780,232,33,,None,,,None,,232,232,0,232,,,,,,chair,Chaise,Stuhl,
1123.7855042000301,1124.9661444000085,1.17,,,5,1124.9662262999918,1124.966269000026,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,11,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1122.0708507000236,1123.8011468999903,1123.8011468999903,1125.0073358999798,,,,59.864502684314424,1121.3145270000095,1122.0708507000236,,,1121.3019516000059,1122.0546219000244,,,dog\dog_11.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1122.0708507000236,,,,,None,,0,,,2025.2.4,,,1122.0587778000045,1123.7854250000091,,,1122.0710482666657,1122.5539580000332,,,233,0,2026-07-21_13:37:06.871162,233,34,,None,,,None,,233,233,0,233,,,,,,dog,Chien,Hund,
1127.470664900029,1128.6359627000056,1.16,,,5,1128.636062400008,1128.6361086000106,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,12,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1125.7663136000047,1127.4858348999987,1127.4858348999987,1128.6712352000177,,,,59.864502684314424,1125.0073358999798,1125.7663136000047,,,1125.000111500034,1125.750311699987,,,bread\bread_12.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1125.7663136000047,,,,,None,,0,,,2025.2.4,,,1125.7533325999975,1127.4705962000298,,,1125.7667635666478,1126.6834440000239,,,234,0,2026-07-21_13:37:10.563971,234,35,,None,,,None,,234,234,0,234,,,,,,bread,Pain,Brot,
1131.1516617999878,1131.982013300003,0.83,,,5,1131.982087499986,1131.9821269999957,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,14,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1129.4366616000189,1131.168135999993,1131.168135999993,1132.0212157000205,,,,59.864502684314424,1128.6712352000177,1129.4366616000189,,,1128.6583064000006,1129.4204330000211,,,hand\hand_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1129.4366616000189,,,,,None,,0,,,2025.2.4,,,1129.4243666999973,1131.1515807000105,,,1129.436848466696,1129.9184651999967,,,235,0,2026-07-21_13:37:14.227870,235,36,,None,,,None,,235,235,0,235,,,,,,hand,Main,Hand,
1134.4805480000214,1135.680026600021,1.2,,,5,1135.680110700021,1135.680159599986,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,6,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1132.7843890000368,1134.4971307000378,1134.4971307000378,1135.7265657000244,,,,59.864502684314424,1132.0212157000205,1132.7843890000368,,,1132.0104375000228,1132.7689039999968,,,flower\flower_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1132.7843890000368,,,,,None,,0,,,2025.2.4,,,1132.7713681000168,1134.480417600018,,,1132.7853556666562,1133.6799203000264,,,236,0,2026-07-21_13:37:17.577851,236,37,,None,,,None,,236,236,0,236,,,,,,flower,Fleur,Blume,
1138.1992928999825,1139.1655575000332,0.95,,,5,1139.165654500015,1139.1657166000223,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,32,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1136.4855677000014,1138.217186200025,1138.217186200025,1139.1930516000139,,,,59.864502684314424,1135.7265657000244,1136.4855677000014,,,1135.7114696000353,1136.4679999999935,,,dog\dog_32.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1136.4855677000014,,,,,None,,0,,,2025.2.4,,,1136.4716650000191,1138.199225599994,,,1136.4844297666607,1136.967338300019,,,237,0,2026-07-21_13:37:21.283201,237,38,,None,,,None,,237,237,0,237,,,,,,dog,Chien,Hund,
1141.661882299988,1142.9107760000043,1.25,,,5,1142.9108559000306,1142.910895899986,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,16,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1139.9488640000345,1141.677855100017,1141.677855100017,1142.9374128000345,,,,59.864502684314424,1139.1930516000139,1139.9488640000345,,,1139.180139300006,1139.9335019999999,,,bicycle\bicycle_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1139.9488640000345,,,,,None,,0,,,2025.2.4,,,1139.935861200036,1141.661810700025,,,1139.9498918666543,1140.6609554000315,,,238,0,2026-07-21_13:37:24.749686,238,39,,None,,,None,,238,238,0,238,,,,,,bicycle,Vélo,Fahrrad,
1145.3977055000141,1146.4830098000239,1.08,,,5,1146.4831278999918,1146.4831873000367,,,chair,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-21_13h18.24.447,23,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1143.693992800021,1145.4135713999858,1145.4135713999858,1146.5173319000169,,,,59.864502684314424,1142.9374128000345,1143.693992800021,,,1142.9291722000344,1143.6774548999965,,,chair\chair_23.jpg,,,,,,,,,,,,,,,,,,,,,,,1,1,,None,,1143.693992800021,,,,,right,,0,,,2025.2.4,,,1143.6808107999968,1145.3976270999992,,,1143.6938765666603,1144.210075400013,,,239,0,2026-07-21_13:37:28.494048,239,40,,None,,,None,,239,239,0,239,,,,,,hammer,Marteau,Hammer,
1148.9923000999843,1149.9583548000082,0.96,,,5,1149.9584212999907,1149.958453500003,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,25,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1147.2797957999865,1149.0090659999987,1149.0090659999987,1150.000282699999,,,,59.864502684314424,1146.5173319000169,1147.2797957999865,,,1146.5022966000251,1147.2647569000255,,,ball\ball_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1147.2797957999865,,,,,None,,0,,,2025.2.4,,,1147.2674600000028,1148.992221100023,,,1147.2811756666672,1148.0502202000353,,,240,0,2026-07-21_13:37:32.073967,240,41,,None,,,None,,240,240,0,240,,,,,,ball,Ballon,Ball,
1152.457562000025,1153.5293660000316,1.06,,,5,1153.5294506000355,1153.529490899993,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,8,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1150.7577555000316,1152.4742648000247,1152.4742648000247,1153.5612745999824,,,,59.864502684314424,1150.000282699999,1150.7577555000316,,,1149.992409700004,1150.7418922000215,,,bread\bread_08.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1150.7577555000316,,,,,None,,0,,,2025.2.4,,,1150.7449664000305,1152.4574916000129,,,1150.7583990666938,1151.6753143999958,,,241,0,2026-07-21_13:37:35.556918,241,42,,None,,,None,,241,241,0,241,,,,,,bread,Pain,Brot,
1156.0106684000348,1157.124375400017,1.11,,,5,1157.1245939999935,1157.1246980000287,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,15,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1154.3107288000174,1156.0283857000177,1156.0283857000177,1157.2022593999864,,,,59.864502684314424,1153.5612745999824,1154.3107288000174,,,1153.5469553000294,1154.2943649999797,,,chair\chair_15.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1154.3107288000174,,,,,None,,0,,,2025.2.4,,,1154.297951399989,1156.0105955000035,,,1154.3108165666965,1154.8772637000075,,,242,0,2026-07-21_13:37:39.117909,242,43,,None,,,None,,242,242,0,242,,,,,,chair,Chaise,Stuhl,
1159.6612342000008,1160.6721771000302,1.01,,,5,1160.6722412999952,1160.6722730000038,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,36,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,1157.9596782000153,1159.6768646999844,1159.6768646999844,1160.7791455999832,,,,59.864502684314424,1157.2022593999864,1157.9596782000153,,,1157.1818338999874,1157.943506999989,,,hammer\hammer_36.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,1157.9596782000153,,,,,None,,0,,,2025.2.4,,,1157.9471084999968,1159.6611618000316,,,1157.959931466674,1158.4726982000284,,,243,0,2026-07-21_13:37:42.758894,243,44,,None,,,None,,243,243,0,243,,,,,,hammer,Marteau,Hammer,
