ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.duration,key_resp_prc.keys,key_resp_prc.rt,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.duration,trials_practice.key_resp_prc.keys,trials_practice.key_resp_prc.rt,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
1067.4107453000033,1068.6637616999797,1.24,,,6,1068.6638334000017,1068.6638682999765,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,3,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1065.90949489997,1067.4250504999654,1067.4250504999654,1068.6942591000115,,,,60.16724088242566,1065.1464218999608,1065.90949489997,,,1065.125214700005,1065.8951470999746,,,bread\bread_03.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1065.90949489997,,,,,,,None,,3,,,2025.2.4,,,1,1065.8986118999892,1067.410679899971,,,None,None,1065.9090947666593,1066.8422742999974,,,251,0,2026-08-08_13:11:38.427998,251,2,localizer,,None,,,None,,251,251,0,251,,,,,,,,bread,Pain,Brot,
1070.909908099973,1073.0932953999727,1.18,,,6,1073.0934007999604,1073.0934474999667,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,8,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1069.4585368999979,,1070.9244805999915,1073.142972600006,,,,60.16724088242566,1068.6942591000115,1069.4585368999979,,,1068.6820107999956,1069.438722299994,,,bicycle\bicycle_08.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.10577500000363216,r,1.1195575000019744,1069.4585368999979,,,,,,,None,,3,,,2025.2.4,,,1,1069.441355399962,1070.9098451999598,,,None,None,1069.4525283666483,1070.1585513000027,,,252,0,2026-08-08_13:11:41.975836,252,3,localizer,,None,,0.10577500000363216,r,1.1195575000019744,252,252,0,252,,,,,,,,bicycle,Vélo,Fahrrad,
1074.6038390999893,1076.5421012999723,0.93,,,6,1076.5421716999845,1076.5422052000067,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,1,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1073.9070489999722,,1074.623123599973,1076.5751781999716,,,,60.16724088242566,1073.142972600006,1073.9070489999722,,,1073.1245673999656,1073.8925540999626,,,flower\flower_01.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.10768629994709045,r,0.3552911000442691,1073.9070489999722,,,,,,,None,,3,,,2025.2.4,,,1,1073.8953481999924,1074.603762099985,,,None,None,1073.907125666625,,,,253,0,2026-08-08_13:11:46.424549,253,4,localizer,,None,,0.10768629994709045,r,0.3552911000442691,253,253,0,253,,,,,,,,flower,Fleur,Blume,
1077.9584713999648,1079.8746334000025,0.91,,,6,1079.8747029000078,1079.8747378999833,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,7,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1077.3394678999903,,1077.9725605999702,1079.9642201999668,,,,60.16724088242566,1076.5751781999716,1077.3394678999903,,,1076.5609263000078,1077.3251062000054,,,dog\dog_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.1358827999792993,r,0.2674347000429407,1077.3394678999903,,,,,,,None,,3,,,2025.2.4,,,1,1077.328669999959,1077.958402499964,,,None,None,1077.339448866671,1077.8390343000065,,,254,0,2026-08-08_13:11:49.856755,254,5,localizer,,None,,0.1358827999792993,r,0.2674347000429407,254,254,0,254,,,,,,,,dog,Chien,Hund,
1081.85798109998,1083.8728250999702,1,,,6,1083.8728890999919,1083.8729371000081,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,43,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1080.721609100001,,1081.8716245999676,1083.9240412999643,,,,60.16724088242566,1079.9642201999668,1080.721609100001,,,1079.9369377999683,1080.7069926999975,,,bread\bread_43.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.09759660001145676,r,0.8201916999532841,1080.721609100001,,,,,,,None,,3,,,2025.2.4,,,1,1080.7102313999785,1081.8579135999898,,,None,None,1080.7215040666672,1081.638096999959,,,255,0,2026-08-08_13:11:53.245797,255,6,localizer,,None,,0.09759660001145676,r,0.8201916999532841,255,255,0,255,,,,,,,,bread,Pain,Brot,
1086.1889474999625,1087.3213778999634,1.13,,,6,1087.321446499962,1087.3214775999659,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,33,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1084.6870533999754,1086.1863535000011,1086.203081799962,1087.3550187000073,,,,60.16724088242566,1083.9240412999643,1084.6870533999754,,,1083.911940699967,1084.6728424999746,,,hand\hand_33.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1084.6870533999754,,,,,,,None,,3,,,2025.2.4,,,1,1084.676440799958,1086.1888800999732,,,None,None,1084.6870304666265,1085.187116199988,,,256,0,2026-08-08_13:11:57.205618,256,7,localizer,,None,,,None,,256,256,0,256,,,,,,,,hand,Main,Hand,
1089.620374799997,1090.553435400012,0.93,,,6,1090.553501699993,1090.553533600003,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,40,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1088.1190439999918,1089.6181693999679,1089.6347131999792,1090.5875426999992,,,,60.16724088242566,1087.3550187000073,1088.1190439999918,,,1087.3385087999632,1088.1048630999867,,,house\house_40.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1088.1190439999918,,,,,,,None,,3,,,2025.2.4,,,1,1088.1096364000114,1089.6203076000093,,,None,None,1088.1191231666637,1088.6690629000077,,,257,0,2026-08-08_13:12:00.636595,257,8,localizer,,None,,,None,,257,257,0,257,,,,,,,,house,Maison,Haus,
1092.85315119999,1093.6863285999862,0.83,,,6,1093.686400800012,1093.686435599986,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,11,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1091.3510268999962,1092.8505625000107,1092.8672674999689,1093.736297699972,,,,60.16724088242566,1090.5875426999992,1091.3510268999962,,,1090.570485299977,1091.3365528999711,,,chair\chair_11.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1091.3510268999962,,,,,,,None,,3,,,2025.2.4,,,1,1091.3403099999996,1092.8530809999793,,,None,None,1091.3510527666697,1091.9175377999782,,,258,0,2026-08-08_13:12:03.869119,258,9,localizer,,None,,,None,,258,258,0,258,,,,,,,,chair,Chaise,Stuhl,
1096.2042740999605,1097.4511858999613,1.24,,,6,1097.4512526000035,1097.4512822999968,,,flower,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_12h53.50.844,14,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1094.5000515999855,1096.2229861000087,1096.2229861000087,1097.485450499982,,,,60.16724088242566,1093.736297699972,1094.5000515999855,,,1093.7211164999753,1094.4855272999848,,,flower\flower_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,1094.5000515999855,,,,,,,right,,3,,,2025.2.4,,,1,1094.4878210999887,1096.204204300011,,,None,None,1094.500167366645,1095.2165694999858,,,259,0,2026-08-08_13:12:07.017874,259,10,localizer,,None,,,None,,259,259,0,259,,,,,,,,bicycle,Vélo,Fahrrad,
1099.751008799998,1100.5834897999885,0.83,,,6,1100.5835551999626,1100.583586099965,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,38,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1098.2487992999959,1099.7483529999736,1099.7651621999685,1100.61745109997,,,,60.16724088242566,1097.485450499982,1098.2487992999959,,,1097.4689639999997,1098.2342691000085,,,house\house_38.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1098.2487992999959,,,,,,,None,,3,,,2025.2.4,,,1,1098.2394987999578,1099.750939999998,,,None,None,1098.2489079666595,1098.7819981999928,,,260,0,2026-08-08_13:12:10.767027,260,11,localizer,,None,,,None,,260,260,0,260,,,,,,,,house,Maison,Haus,
1103.0721260999562,1103.9997539999895,0.93,,,6,1103.999822999991,1103.9998556000064,,,chair,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_12h53.50.844,13,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1101.3808707999997,1103.0821261999663,1103.0821261999663,1104.1764834999922,,,,60.16724088242566,1100.61745109997,1101.3808707999997,,,1100.604935899959,1101.3558788999799,,,chair\chair_13.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,1101.3808707999997,,,,,,,right,,3,,,2025.2.4,,,1,1101.3596114999964,1103.0720565000083,,,None,None,1101.3701595666391,1101.8643440000014,,,261,0,2026-08-08_13:12:13.899028,261,12,localizer,,None,,,None,,261,261,0,261,,,,,,,,hand,Main,Hand,
1106.4326050999807,1107.198317500006,0.76,,,6,1107.1983847999945,1107.1984158999985,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,12,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1104.9302697000094,1106.4298096999992,1106.4519919999875,1107.2867763999966,,,,60.16724088242566,1104.1764834999922,1104.9302697000094,,,1104.0830839999835,1104.9163554999977,,,ball\ball_12.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1104.9302697000094,,,,,,,None,,3,,,2025.2.4,,,1,1104.9199063999695,1106.4325275999727,,,None,None,1104.930395266627,1105.7133027999662,,,262,0,2026-08-08_13:12:17.458060,262,13,localizer,,None,,,None,,262,262,0,262,,,,,,,,ball,Ballon,Ball,
1109.5479570999742,1110.4311027000076,0.87,,,6,1110.4311721000122,1110.4312046999694,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,44,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1108.0460052000126,1109.5453353999765,1109.562071399996,1110.4679304999881,,,,60.16724088242566,1107.2867763999966,1108.0460052000126,,,1107.2443098999793,1108.0317935000057,,,jacket\jacket_44.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1108.0460052000126,,,,,,,None,,3,,,2025.2.4,,,1,1108.0367164000054,1109.5478861999582,,,None,None,1108.0461370666783,1108.5954717999557,,,263,0,2026-08-08_13:12:20.568353,263,14,localizer,,None,,,None,,263,263,0,263,,,,,,,,jacket,Veste,Jacke,
1112.7302245000028,1113.6965806999942,0.96,,,6,1113.6966515000095,1113.6966853999766,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,35,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1111.2282100999728,1112.7275422000093,1112.7440656999825,1113.7307747000013,,,,60.16724088242566,1110.4679304999881,1111.2282100999728,,,1110.4493554999935,1111.2140957000083,,,dog\dog_35.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1111.2282100999728,,,,,,,None,,3,,,2025.2.4,,,1,1111.2185528000118,1112.7301537999883,,,None,None,1111.2283104666315,1111.7284932999755,,,264,0,2026-08-08_13:12:23.749507,264,15,localizer,,None,,,None,,264,264,0,264,,,,,,,,dog,Chien,Hund,
1115.980268299987,1117.214229299978,1.23,,,6,1117.2143308999948,1117.21436849999,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,6,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1114.4937817999744,1115.9936312999926,1115.9936312999926,1117.2846282999963,,,,60.16724088242566,1113.7307747000013,1114.4937817999744,,,1113.7132999000023,1114.478992199991,,,bicycle\bicycle_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1114.4937817999744,,,,,,,None,,3,,,2025.2.4,,,1,1114.4811298999703,1115.9801939000026,,,None,None,1114.4935756666275,1115.1936965999776,,,265,0,2026-08-08_13:12:27.012351,265,16,localizer,,None,,,None,,265,265,0,265,,,,,,,,bicycle,Vélo,Fahrrad,
1119.544051499979,1120.310177700012,0.76,,,6,1120.3102409999701,1120.3102706999634,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,24,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1118.05960410001,1119.5588969999808,1119.5588969999808,1120.3455243000062,,,,60.16724088242566,1117.2846282999963,1118.05960410001,,,1117.2642133999616,1118.0336019999813,,,bread\bread_24.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1118.05960410001,,,,,,,None,,3,,,2025.2.4,,,1,1118.0384653999936,1119.5439879999612,,,None,None,1118.0464754666357,1118.9763614999829,,,266,0,2026-08-08_13:12:30.566205,266,17,localizer,,None,,,None,,266,266,0,266,,,,,,,,bread,Pain,Brot,
1122.6101867000107,1123.3760923999944,0.76,,,6,1123.376165899972,1123.3762010000064,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,19,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1121.112408099987,1122.6245400999906,1122.6245400999906,1123.427864599973,,,,60.16724088242566,1120.3455243000062,1121.112408099987,,,1120.333365999977,1121.094615000009,,,hammer\hammer_19.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1121.112408099987,,,,,,,None,,3,,,2025.2.4,,,1,1121.0984648999874,1122.6101245000027,,,None,None,1121.1088084666446,1121.6252148000058,,,267,0,2026-08-08_13:12:33.627101,267,18,localizer,,None,,,None,,267,267,0,267,,,,,,,,hammer,Marteau,Hammer,
1125.6755766999559,1126.4754764999961,0.79,,,6,1126.4755452999962,1126.475576500001,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,9,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1124.1790237000096,1125.690028299985,1125.690028299985,1126.5100283999927,,,,60.16724088242566,1123.427864599973,1124.1790237000096,,,1123.405785400013,1124.1627757999813,,,house\house_09.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1124.1790237000096,,,,,,,None,,3,,,2025.2.4,,,1,1124.168065899983,1125.6755130999954,,,None,None,1124.1772620666345,1124.7136563999811,,,268,0,2026-08-08_13:12:36.709441,268,19,localizer,,None,,,None,,268,268,0,268,,,,,,,,house,Maison,Haus,
1128.7743717000121,1129.8404024000047,1.06,,,6,1129.840464799956,1129.8404945000075,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,16,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1127.273055800004,1128.772268700006,1128.789553999959,1129.8919293999788,,,,60.16724088242566,1126.5100283999927,1127.273055800004,,,1126.490633199981,1127.2586682999972,,,hammer\hammer_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1127.273055800004,,,,,,,None,,3,,,2025.2.4,,,1,1127.2620694999932,1128.7743084999966,,,None,None,1127.273213966637,1127.78951589996,,,269,0,2026-08-08_13:12:39.791605,269,20,localizer,,None,,,None,,269,269,0,269,,,,,,,,hammer,Marteau,Hammer,
1132.3580752999987,1133.456394799985,1.09,,,6,1133.4564583000029,1133.4564866999863,,,dog,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_12h53.50.844,6,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1130.6555908999871,1132.3717250999762,1132.3717250999762,1133.4913432999747,,,,60.16724088242566,1129.8919293999788,1130.6555908999871,,,1129.8714510999853,1130.641168800008,,,dog\dog_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,1130.6555908999871,,,,,,,right,,3,,,2025.2.4,,,1,1130.6440131000127,1132.3580067000003,,,None,None,1130.6556731666244,1131.5550125999725,,,270,0,2026-08-08_13:12:43.173506,270,21,localizer,,None,,,None,,270,270,0,270,,,,,,,,flower,Fleur,Blume,
1135.7597946999595,1136.5563729999703,0.8,,,6,1136.5564408999635,1136.5564720999682,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,32,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1134.2543347000028,1135.757355699956,1135.7701753999572,1136.6064566000132,,,,60.16724088242566,1133.4913432999747,1134.2543347000028,,,1133.4707068999996,1134.2396924999775,,,hammer\hammer_32.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1134.2543347000028,,,,,,,None,,3,,,2025.2.4,,,1,1134.2427929000114,1135.7597271999693,,,None,None,1134.2543737666604,1134.7704404999968,,,271,0,2026-08-08_13:12:46.772920,271,22,localizer,,None,,,None,,271,271,0,271,,,,,,,,hammer,Marteau,Hammer,
1138.8718570999918,1140.038087999972,1.16,,,6,1140.0381541000097,1140.038185399957,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,30,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1137.3700898999814,1138.8858313999954,1138.8858313999954,1140.072173499968,,,,60.16724088242566,1136.6064566000132,1137.3700898999814,,,1136.5834927000105,1137.3561202999554,,,flower\flower_30.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1137.3700898999814,,,,,,,None,,3,,,2025.2.4,,,1,1137.3593647999805,1138.8717963999952,,,None,None,1137.3701933666637,1138.2753524999716,,,272,0,2026-08-08_13:12:49.888033,272,23,localizer,,None,,,None,,272,272,0,272,,,,,,,,flower,Fleur,Blume,
1142.336920199974,1143.386852799973,1.05,,,6,1143.386928599968,1143.3869597999728,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,36,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1140.8356495999615,1142.3349070000113,1142.3513371999725,1143.4755054999841,,,,60.16724088242566,1140.072173499968,1140.8356495999615,,,1140.0629000999616,1140.8217392999795,,,chair\chair_36.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1140.8356495999615,,,,,,,None,,3,,,2025.2.4,,,1,1140.8259307999979,1142.336856400012,,,None,None,1140.8358052666338,1141.4020391000086,,,273,0,2026-08-08_13:12:53.353750,273,24,localizer,,None,,,None,,273,273,0,273,,,,,,,,chair,Chaise,Stuhl,
1145.736032899993,1146.9688548999839,1.22,,,6,1146.9689204999595,1146.9689504000125,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,42,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1144.2343382000108,1145.733814199979,1145.7503674000036,1147.0220819999813,,,,60.16724088242566,1143.4755054999841,1144.2343382000108,,,1143.4336609999882,1144.2198771999683,,,ball\ball_42.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1144.2343382000108,,,,,,,None,,3,,,2025.2.4,,,1,1144.2227018999984,1145.7359678999637,,,None,None,1144.2345291666609,1145.0177529999637,,,274,0,2026-08-08_13:12:56.757082,274,25,localizer,,None,,,None,,274,274,0,274,,,,,,,,ball,Ballon,Ball,
1149.284797500004,1150.518252799986,1.23,,,6,1150.5183220999897,1150.5183544000029,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,7,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1147.7833349999855,1149.2826457999763,1149.2993345999857,1150.5520928999758,,,,60.16724088242566,1147.0220819999813,1147.7833349999855,,,1147.0005451999605,1147.768709499971,,,jacket\jacket_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1147.7833349999855,,,,,,,None,,3,,,2025.2.4,,,1,1147.7733104999643,1149.2847321999725,,,None,None,1147.7832528666515,1148.3164918000111,,,275,0,2026-08-08_13:13:00.303658,275,26,localizer,,None,,,None,,275,275,0,275,,,,,,,,jacket,Veste,Jacke,
1152.8055728999898,1153.7005500000087,0.9,,,6,1153.7006205999642,1153.700654299988,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,2,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1151.315383100009,1152.8151830999996,1152.8151830999996,1153.7352589999791,,,,60.16724088242566,1150.5520928999758,1151.315383100009,,,1150.5336539999698,1151.3006464999635,,,hand\hand_02.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1151.315383100009,,,,,,,None,,3,,,2025.2.4,,,1,1151.3038921999978,1152.805503199983,,,None,None,1151.3153058666542,1151.798624899995,,,276,0,2026-08-08_13:13:03.833669,276,27,localizer,,None,,,None,,276,276,0,276,,,,,,,,hand,Main,Hand,
1155.9992322999751,1156.7660023999633,0.76,,,6,1156.7660690000048,1156.7661006000126,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,28,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1154.4979577999911,1155.996970999986,1156.0140209000092,1156.8001958999666,,,,60.16724088242566,1153.7352589999791,1154.4979577999911,,,1153.717034899979,1154.4837580999592,,,bicycle\bicycle_28.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1154.4979577999911,,,,,,,None,,3,,,2025.2.4,,,1,1154.486232299998,1155.999168200011,,,None,None,1154.4980941666329,1155.1978439000086,,,277,0,2026-08-08_13:13:07.016835,277,28,localizer,,None,,,None,,277,277,0,277,,,,,,,,bicycle,Vélo,Fahrrad,
1159.0650798999704,1160.065923199989,0.99,,,6,1160.0659983999794,1160.0660336999572,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,3,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1157.5635359999724,1159.063010999991,1159.079430199985,1160.116293500003,,,,60.16724088242566,1156.8001958999666,1157.5635359999724,,,1156.7849290999584,1157.549111499975,,,chair\chair_03.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1157.5635359999724,,,,,,,None,,3,,,2025.2.4,,,1,1157.5532657000003,1159.065015100001,,,None,None,1157.5634686666347,1158.1302599000046,,,278,0,2026-08-08_13:13:10.081772,278,29,localizer,,None,,,None,,278,278,0,278,,,,,,,,chair,Chaise,Stuhl,
1162.3810569999623,1163.5798247999628,1.2,,,6,1163.579887299973,1163.579917599971,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,4,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1160.879132299975,1162.378620399977,1162.3951407999848,1163.678609900002,,,,60.16724088242566,1160.116293500003,1160.879132299975,,,1160.1009026999818,1160.8644069999573,,,bread\bread_04.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1160.879132299975,,,,,,,None,,3,,,2025.2.4,,,1,1160.8673379999818,1162.3809914999874,,,None,None,1160.879123166673,1161.812083799974,,,279,0,2026-08-08_13:13:13.397870,279,30,localizer,,None,,,None,,279,279,0,279,,,,,,,,bread,Pain,Brot,
1165.9295420999988,1167.1632209999952,1.22,,,6,1167.1632957999827,1167.1633261999814,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,14,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,1164.4280602000072,1165.9273892999627,1165.9439087999635,1167.1981554999948,,,,60.16724088242566,1163.678609900002,1164.4280602000072,,,1163.6361314000096,1164.4134259999846,,,ball\ball_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,1164.4280602000072,,,,,,,None,,3,,,2025.2.4,,,1,1164.4163904999732,1165.929477299971,,,None,None,1164.4281120666458,1165.19410600001,,,280,0,2026-08-08_13:13:16.960186,280,31,localizer,,None,,,None,,280,280,0,280,,,,,,,,ball,Ballon,Ball,
