ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
5343.458526399976,5344.3253042,0.86,,,8,5344.3253731,5344.325408899982,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,7,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5341.956996299967,5343.456226499984,5343.472879600013,5344.376434199978,,,,60.03925365539914,5341.1950415999745,5341.956996299967,,,5341.182608000003,5341.943321999977,,,fish\fish_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5341.956996299967,,,,,None,,3,,,2025.2.4,,,1,5341.9461602999945,5343.458460099995,,,None,None,5341.957085066653,5342.840355299995,,,371,0,2026-08-08_21:58:01.505159,371,22,localizer,,None,,None,371,371,0,371,,,,,,fish,,Fisch,
5346.641679399996,5347.824087899993,1.17,,,8,5347.824150200002,5347.824183599965,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,5,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5345.139321099967,5346.638955199975,5346.6555391,5347.858590699965,,,,60.03925365539914,5344.376434199978,5345.139321099967,,,5344.358042099979,5345.125134099973,,,ball\ball_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5345.139321099967,,,,,None,,3,,,2025.2.4,,,1,5345.128117199987,5346.641608599981,,,None,None,5345.139499966641,5345.922081500001,,,372,0,2026-08-08_21:58:04.686551,372,23,localizer,,None,,None,372,372,0,372,,,,,,ball,,Ball,
5350.1232709999895,5351.272863199993,1.15,,,8,5351.272939999995,5351.272981499962,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5348.621330099995,5350.120762799983,5350.137517099967,5351.305895700003,,,,60.03925365539914,5347.858590699965,5348.621330099995,,,5347.845138299977,5348.606843999994,,,car\car_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5348.621330099995,,,,,None,,3,,,2025.2.4,,,1,5348.609826800006,5350.123202499992,,,None,None,5348.62137386663,5349.570977700001,,,373,0,2026-08-08_21:58:08.168708,373,24,localizer,,None,,None,373,373,0,373,,,,,,car,,Auto,
5353.556205799978,5354.705533800006,1.14,,,8,5354.705609800003,5354.705650899967,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,3,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5352.07028559997,5353.569851299981,5353.569851299981,5354.738289300003,,,,60.03925365539914,5351.305895700003,5352.07028559997,,,5351.288432499976,5352.0556914999615,,,chair\chair_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5352.07028559997,,,,,None,,3,,,2025.2.4,,,1,5352.058735499973,5353.556138499989,,,None,None,5352.070219566642,5353.003044699959,,,374,0,2026-08-08_21:58:11.616013,374,25,localizer,,None,,None,374,374,0,374,,,,,,chair,,Stuhl,
5356.989395599987,5358.022299000004,1.02,,,8,5358.022370099963,5358.022408299963,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,9,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5355.502864999988,5357.0024969999795,5357.0024969999795,5358.071210399969,,,,60.03925365539914,5354.738289300003,5355.502864999988,,,5354.722206400009,5355.488301699981,,,dress\dress_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5355.502864999988,,,,,None,,3,,,2025.2.4,,,1,5355.491347800009,5356.989327299991,,,None,None,5355.502793366675,5356.452741599991,,,375,0,2026-08-08_21:58:15.048406,375,26,localizer,,None,,None,375,375,0,375,,,,,,dress,,Kleid,
5360.337259099993,5361.470183899975,1.12,,,8,5361.470252499974,5361.470288399956,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5358.83530929999,5360.334519099968,5360.351188200002,5361.502887099981,,,,60.03925365539914,5358.071210399969,5358.83530929999,,,5358.046996599995,5358.821191700001,,,saw\saw_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5358.83530929999,,,,,None,,3,,,2025.2.4,,,1,5358.8244984999765,5360.337187499972,,,None,None,5358.835460566628,5359.785049400001,,,376,0,2026-08-08_21:58:18.381327,376,27,localizer,,None,,None,376,376,0,376,,,,,,saw,,Säge,
5363.7690615999745,5364.618557300011,0.85,,,8,5364.618633700011,5364.61867549998,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,2,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5362.267213599989,5363.766628499958,5363.783329099999,5364.652006699995,,,,60.03925365539914,5361.502887099981,5362.267213599989,,,5361.49009669997,5362.252830299956,,,book\book_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5362.267213599989,,,,,None,,3,,,2025.2.4,,,1,5362.255478999985,5363.768990999961,,,None,None,5362.26723286667,5363.133316099993,,,377,0,2026-08-08_21:58:21.813004,377,28,localizer,,None,,None,377,377,0,377,,,,,,book,,Buch,
5367.134641499957,5368.018036399968,0.87,,,8,5368.018102000002,5368.018135899969,,,chair,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_20h28.59.015,9,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5365.416128999961,5367.148845799966,5367.148845799966,5368.051321199979,,,,60.03925365539914,5364.652006699995,5365.416128999961,,,5364.634398399969,5365.401573300012,,,chair\chair_09.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,5365.416128999961,,,,,right,,3,,,2025.2.4,,,1,5365.404190399975,5367.134574099968,,,None,None,5365.416059666666,5366.249297800008,,,378,0,2026-08-08_21:58:24.962124,378,29,localizer,,None,,None,378,378,0,378,,,,,,door,,Tür,
5370.317501399957,5371.349756499985,1.02,,,8,5371.349822599965,5371.34985649999,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5368.816481999995,5370.331323299964,5370.331323299964,5371.383078099985,,,,60.03925365539914,5368.051321199979,5368.816481999995,,,5368.040883300011,5368.802447900001,,,ball\ball_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5368.816481999995,,,,,None,,3,,,2025.2.4,,,1,5368.805599399959,5370.317429199989,,,None,None,5368.816218566677,5369.598472299986,,,379,0,2026-08-08_21:58:28.361438,379,30,localizer,,None,,None,379,379,0,379,,,,,,ball,,Ball,
5373.649364699959,5374.49899230001,0.84,,,8,5374.499056799978,5374.499089899997,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,7,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5372.1474461999605,5373.6469257000135,5373.663477199967,5374.551005699963,,,,60.03925365539914,5371.383078099985,5372.1474461999605,,,5371.365084699995,5372.133318600012,,,chair\chair_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5372.1474461999605,,,,,None,,3,,,2025.2.4,,,1,5372.13675169996,5373.64929609996,,,None,None,5372.147600766624,5373.0802664000075,,,380,0,2026-08-08_21:58:31.693195,380,31,localizer,,None,,None,380,380,0,380,,,,,,chair,,Stuhl,
5376.8146870000055,5377.914094300009,1.1,,,8,5377.914157799969,5377.914189899981,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,3,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5375.313156799995,5376.812357299961,5376.829140299989,5377.947730599961,,,,60.03925365539914,5374.551005699963,5375.313156799995,,,5374.537403199996,5375.299145900004,,,door\door_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5375.313156799995,,,,,None,,3,,,2025.2.4,,,1,5375.302230899979,5376.814619999961,,,None,None,5375.3133169666435,5376.145754099998,,,381,0,2026-08-08_21:58:34.861123,381,32,localizer,,None,,None,381,381,0,381,,,,,,door,,Tür,
5380.197632199968,5380.996986599988,0.8,,,8,5380.997051599959,5380.997084699979,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,9,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5378.7118935000035,5380.211511500005,5380.211511500005,5381.029128099966,,,,60.03925365539914,5377.947730599961,5378.7118935000035,,,5377.928150299995,5378.697211399965,,,ball\ball_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5378.7118935000035,,,,,None,,3,,,2025.2.4,,,1,5378.699772299966,5380.197564299975,,,None,None,5378.712003666678,5379.495175199991,,,382,0,2026-08-08_21:58:38.257848,382,33,localizer,,None,,None,382,382,0,382,,,,,,ball,,Ball,
5383.29571549996,5384.312715200009,1.01,,,8,5384.312784500013,5384.312821700005,,,rose,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,3,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5381.794495899987,5383.293570099981,5383.310214500001,5384.550556799979,,,,60.03925365539914,5381.029128099966,5381.794495899987,,,5381.00997710001,5381.780498999986,,,rose\rose_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5381.794495899987,,,,,None,,3,,,2025.2.4,,,1,5381.78378920001,5383.29565059999,,,None,None,5381.794508966679,5382.710903299972,,,383,0,2026-08-08_21:58:41.339245,383,34,localizer,,None,,None,383,383,0,383,,,,,,rose,,Rose,
5386.811966999958,5387.8117203,1,,,8,5387.811787099985,5387.81182199996,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,3,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5385.310192100005,5386.809551599959,5386.825961099996,5387.863815199991,,,,60.03925365539914,5384.550556799979,5385.310192100005,,,5384.5033492000075,5385.296804399986,,,ball\ball_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5385.310192100005,,,,,None,,3,,,2025.2.4,,,1,5385.299842400011,5386.8118958999985,,,None,None,5385.310806166675,5386.093343099987,,,384,0,2026-08-08_21:58:44.860674,384,35,localizer,,None,,None,384,384,0,384,,,,,,ball,,Ball,
5390.128938999958,5391.2604498,1.12,,,8,5391.2605154999765,5391.260549300001,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5388.625856400002,5390.1255122,5390.141896699963,5391.293768199976,,,,60.03925365539914,5387.863815199991,5388.625856400002,,,5387.837727100006,5388.6119266999885,,,bag\bag_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5388.625856400002,,,,,None,,3,,,2025.2.4,,,1,5388.615145599993,5390.128870499961,,,None,None,5388.626122766644,5389.5258226000005,,,385,0,2026-08-08_21:58:48.173932,385,36,localizer,,None,,None,385,385,0,385,,,,,,bag,,Tasche,
5393.544012199971,5394.742479999957,1.19,,,8,5394.742548000009,5394.742584699998,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,5,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5392.057779899973,5393.557230299979,5393.557230299979,5394.793809499999,,,,60.03925365539914,5391.293768199976,5392.057779899973,,,5391.276826899964,5392.043007900007,,,fish\fish_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5392.057779899973,,,,,None,,3,,,2025.2.4,,,1,5392.045719599992,5393.543941799959,,,None,None,5392.0576808666265,5392.923896599968,,,386,0,2026-08-08_21:58:51.603885,386,37,localizer,,None,,None,386,386,0,386,,,,,,fish,,Fisch,
5397.042556300003,5398.04121299996,1,,,8,5398.041284899984,5398.041323499987,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,3,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5395.556646200013,5397.056533099967,5397.056533099967,5398.092585799983,,,,60.03925365539914,5394.793809499999,5395.556646200013,,,5394.773014799983,5395.542129100009,,,dress\dress_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5395.556646200013,,,,,None,,3,,,2025.2.4,,,1,5395.545538800012,5397.04248959996,,,None,None,5395.556418966622,5396.506384999957,,,387,0,2026-08-08_21:58:55.103926,387,38,localizer,,None,,None,387,387,0,387,,,,,,dress,,Kleid,
5400.357446099981,5401.406914899999,1.04,,,8,5401.406990599993,5401.4070297,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5398.855934299994,5400.371612599993,5400.371612599993,5401.440286399971,,,,60.03925365539914,5398.092585799983,5398.855934299994,,,5398.0694257,5398.842111999984,,,door\door_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5398.855934299994,,,,,None,,3,,,2025.2.4,,,1,5398.845163299993,5400.357371799997,,,None,None,5398.855947066626,5399.688483699982,,,388,0,2026-08-08_21:58:58.402703,388,39,localizer,,None,,None,388,388,0,388,,,,,,door,,Tür,
5403.922652699985,5404.923141699983,0.99,,,8,5404.923222899961,5404.9232666000025,,,book,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_20h28.59.015,9,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5402.204660699994,5403.93705269997,5403.93705269997,5404.956141299976,,,,60.03925365539914,5401.440286399971,5402.204660699994,,,5401.425374699989,5402.190590399958,,,book\book_09.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,5402.204660699994,,,,,left,,3,,,2025.2.4,,,1,5402.193848899973,5403.92259229999,,,None,None,5402.204579566667,5403.087635400007,,,389,0,2026-08-08_21:59:01.750403,389,40,localizer,,None,,None,389,389,0,389,,,,,,fish,,Fisch,
5407.222593499988,5408.15489569999,0.92,,,8,5408.154958800005,5408.154990899959,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,4,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5405.720207299979,5407.219836700009,5407.236500300001,5408.187513899989,,,,60.03925365539914,5404.956141299976,5405.720207299979,,,5404.938384399982,5405.706551499956,,,saw\saw_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5405.720207299979,,,,,None,,3,,,2025.2.4,,,1,5405.709970899974,5407.222517199989,,,None,None,5405.720367766629,5406.669906599971,,,390,0,2026-08-08_21:59:05.266258,390,41,localizer,,None,,None,390,390,0,390,,,,,,saw,,Säge,
5410.455329099961,5411.287487099995,0.82,,,8,5411.287556099996,5411.2875920999795,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,10,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5408.952475400001,5410.452466899995,5410.468612800003,5411.320790399972,,,,60.03925365539914,5408.187513899989,5408.952475400001,,,5408.168807299982,5408.938265500008,,,bag\bag_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5408.952475400001,,,,,None,,3,,,2025.2.4,,,1,5408.941355899966,5410.455258300004,,,None,None,5408.952386566674,5409.852237000014,,,391,0,2026-08-08_21:59:08.497631,391,42,localizer,,None,,None,391,391,0,391,,,,,,bag,,Tasche,
5413.587260200002,5414.638097799965,1.04,,,8,5414.63821439998,5414.638270700001,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,7,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5412.084905399999,5413.584516400006,5413.600972499989,5414.686719899997,,,,60.03925365539914,5411.320790399972,5412.084905399999,,,5411.311271399958,5412.071171699965,,,car\car_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5412.084905399999,,,,,None,,3,,,2025.2.4,,,1,5412.075016499963,5413.587154999957,,,None,None,5412.0852714666435,5413.034533999977,,,392,0,2026-08-08_21:59:11.630907,392,43,localizer,,None,,None,392,392,0,392,,,,,,car,,Auto,
5416.952514900011,5418.052157099999,1.08,,,8,5418.052222799975,5418.052257400006,,,rose,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5415.450555699994,5416.949931799958,5416.972817800008,5418.0849043999915,,,,60.03925365539914,5414.686719899997,5415.450555699994,,,5414.66410200001,5415.437449699966,,,rose\rose_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5415.450555699994,,,,,None,,3,,,2025.2.4,,,1,5415.441060299985,5416.952440299967,,,None,None,5415.451274566647,5416.38371319999,,,393,0,2026-08-08_21:59:14.996837,393,44,localizer,,None,,None,393,393,0,393,,,,,,rose,,Rose,
5420.351112900011,5421.300759100006,0.94,,,8,5421.30082449998,5421.300858800008,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,4,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5418.849328599987,5420.348684499972,5420.365877399978,5421.335035099997,,,,60.03925365539914,5418.0849043999915,5418.849328599987,,,5418.068585100002,5418.835035099997,,,door\door_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5418.849328599987,,,,,None,,3,,,2025.2.4,,,1,5418.837820599962,5420.351045599964,,,None,None,5418.849573266638,5419.682533399959,,,394,0,2026-08-08_21:59:18.395021,394,45,localizer,,None,,None,394,394,0,394,,,,,,door,,Tür,
5423.5996564999805,5424.599343199981,1,,,8,5424.5994068,5424.599438600009,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,7,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5422.098297699995,5423.597550900013,5423.6141604,5424.632317799958,,,,60.03925365539914,5421.335035099997,5422.098297699995,,,5421.317837300012,5422.08406969998,,,dress\dress_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5422.098297699995,,,,,None,,3,,,2025.2.4,,,1,5422.0871078000055,5423.599591400009,,,None,None,5422.098571466635,5423.0481369000045,,,395,0,2026-08-08_21:59:21.645152,395,46,localizer,,None,,None,395,395,0,395,,,,,,dress,,Kleid,
5426.89903109998,5427.71557890001,0.81,,,8,5427.715644299984,5427.715677800006,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,2,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5425.3971170999575,5426.896562299982,5426.913217599969,5427.7481109999935,,,,60.03925365539914,5424.632317799958,5425.3971170999575,,,5424.61449279997,5425.382536799996,,,door\door_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5425.3971170999575,,,,,None,,3,,,2025.2.4,,,1,5425.385436399956,5426.898963399988,,,None,None,5425.397203666627,5426.23049039999,,,396,0,2026-08-08_21:59:24.942435,396,47,localizer,,None,,None,396,396,0,396,,,,,,door,,Tür,
5430.000827699958,5430.798363199981,0.8,,,8,5430.798430099967,5430.798463799991,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,9,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5428.496466799988,5429.996014299977,5430.012824699981,5430.831252400007,,,,60.03925365539914,5427.7481109999935,5428.496466799988,,,5427.732245599967,5428.48488080001,,,bag\bag_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5428.496466799988,,,,,None,,3,,,2025.2.4,,,1,5428.487893100013,5430.000711800007,,,None,None,5428.497443266624,5429.396154099959,,,397,0,2026-08-08_21:59:28.058228,397,48,localizer,,None,,None,397,397,0,397,,,,,,bag,,Tasche,
5433.298188099987,5434.180435899994,0.88,,,8,5434.180503699987,5434.180540099973,,,car,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_20h28.59.015,3,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5431.595382499974,5433.311521800002,5433.311521800002,5434.212948100001,,,,60.03925365539914,5430.831252400007,5431.595382499974,,,5430.816293300013,5431.580988499976,,,car\car_03.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,5431.595382499974,,,,,right,,3,,,2025.2.4,,,1,5431.584022599971,5433.298077899963,,,None,None,5431.59536286665,5432.544874899962,,,398,0,2026-08-08_21:59:31.141369,398,49,localizer,,None,,None,398,398,0,398,,,,,,saw,,Säge,
5436.480148000002,5437.646106400003,1.16,,,8,5437.646174399997,5523.968801799987,5437.660251199966,5452.6721519999555,rose,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16190499998629093,r,71.14755980001064,5452.6560917999595,None,2026-08-08_20h28.59.015,7,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5434.977407599974,5436.477199499961,5436.494117399969,5437.660251199966,,,,60.03925365539914,5434.212948100001,5434.977407599974,,,5434.201194499969,5434.962990499975,,,rose\rose_07.png,5452.6560917999595,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5434.977407599974,,,,,None,,3,5437.660251199966,5452.6721519999555,2025.2.4,,,1,5434.966174200003,5436.480075499974,,,None,None,5434.977531766639,5435.894055799989,,,399,0,2026-08-08_21:59:34.523065,399,50,localizer,0.16190499998629093,r,71.14755980001064,None,399,399,0,399,,,,,,rose,,Rose,
5526.284075099975,5527.368186599982,1.07,,,9,5527.372841399978,5527.372885799967,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5524.782632399991,5526.281899099995,5526.298699899984,5527.399243699969,,,,60.03925365539914,5524.018595499976,5524.782632399991,,,5523.996085799998,5524.769829500001,,,book\book_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5524.782632399991,,,,,None,,3,,,2025.2.4,,,1,5524.7731375999865,5526.284009299998,,,None,None,5524.782782366678,5525.665389099973,,,400,0,2026-08-08_22:01:04.328712,400,1,localizer,,None,,None,400,400,0,400,,,,,,book,,Buch,
5529.650507099985,5530.833560200001,1.17,,,9,5530.833628799999,5530.833665999991,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,10,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5528.1482187999645,5529.647813699965,5529.66455310001,5530.8666666999925,,,,60.03925365539914,5527.399243699969,5528.1482187999645,,,5527.392815199972,5528.134323099977,,,saw\saw_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5528.1482187999645,,,,,None,,3,,,2025.2.4,,,1,5528.13714810001,5529.650432499999,,,None,None,5528.148305766637,5529.097582799965,,,401,0,2026-08-08_22:01:07.709361,401,2,localizer,,None,,None,401,401,0,401,,,,,,saw,,Säge,
5533.133095600002,5534.265017399972,1.12,,,9,5534.265081999998,5534.265113700007,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,1,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5531.630570499983,5533.130078299961,5533.146765899961,5534.318896099983,,,,60.03925365539914,5530.8666666999925,5531.630570499983,,,5530.848527399998,5531.616398399987,,,dress\dress_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,5531.630570499983,,,,,None,,3,,,2025.2.4,,,1,5531.619686499995,5533.133015899977,,,None,None,5531.630692066628,5532.580012199993,,,402,0,2026-08-08_22:01:11.176784,402,3,localizer,,None,,None,402,402,0,402,,,,,,dress,,Kleid,
5536.781856199959,5537.647602199984,0.86,,,9,5537.647670599981,5537.6477060999605,,,chair,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,5535.079891100002,5536.79588619998,5536.79588619998,5537.7173624999705,,,,60.03925365539914,5534.318896099983,5535.079891100002,,,5534.306106399978,5535.065561699972,,,chair\chair_06.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,5535.079891100002,,,,,right,,3,,,2025.2.4,,,1,5535.068437099981,5536.781737399986,,,None,None,5535.0800233666705,5535.945793699997,,,403,0,2026-08-08_22:01:14.629013,403,4,localizer,,None,,None,403,403,0,403,,,,,,fish,,Fisch,
