ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
1653.6545903999358,1654.7869844000088,1.13,,,6,1654.7871026999783,1654.7872325999197,,,car,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1651.9673358999426,1653.667208799976,1654.8349506999366,,,,59.89139294377662,1651.1869872999378,1651.9673358999426,,,1651.1730766999535,1651.9419307999779,,,car\car_09.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,1651.9673358999426,,,,,right,,4,,,2025.2.4,,,1,1651.9476777999662,1653.6544787000166,,,None,None,1651.9541015666366,1652.8835332000162,,,259,0,2026-08-11_23:07:11.252455,259,10,localizer,,None,,None,259,259,0,259,,,,,,chair,,Stuhl,
1657.0870475999545,1657.920248099952,0.83,,,6,1657.920380000025,1657.9204738999251,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1655.60012009996,1657.099134100019,1657.9699866999872,,,,59.89139294377662,1654.8349506999366,1655.60012009996,,,1654.817479899968,1655.5862210999476,,,door\door_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1655.60012009996,,,,,None,,4,,,2025.2.4,,,1,1655.5909602999454,1657.0869341000216,,,None,None,1655.599369366599,1656.4328459999524,,,260,0,2026-08-11_23:07:14.900418,260,11,localizer,,None,,None,260,260,0,260,,,,,,door,,Tür,
1660.2353827999905,1661.386503299931,1.15,,,6,1661.3866741999518,1661.3867790999357,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1658.7486927999416,1660.2482215999626,1661.4337336999597,,,,59.89139294377662,1657.9699866999872,1658.7486927999416,,,1657.945415199967,1658.7201557999942,,,car\car_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1658.7486927999416,,,,,None,,4,,,2025.2.4,,,1,1658.726470099995,1660.2352727999678,,,None,None,1658.732548666598,1659.6816623000195,,,261,0,2026-08-11_23:07:18.035454,261,12,localizer,,None,,None,261,261,0,261,,,,,,car,,Auto,
1663.6861133999191,1664.8669035999337,1.17,,,6,1664.8670046000043,1664.8670612999704,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1662.197496799985,1663.6968705999898,1664.9164757999824,,,,59.89139294377662,1661.4337336999597,1662.197496799985,,,1661.4198166999267,1662.1846879000077,,,ball\ball_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1662.197496799985,,,,,None,,4,,,2025.2.4,,,1,1662.1895211000228,1663.685953999986,,,None,None,1662.1973332666714,1662.9802854999434,,,262,0,2026-08-11_23:07:21.499201,262,13,localizer,,None,,None,262,262,0,262,,,,,,ball,,Ball,
1667.1672792999307,1668.2169847999467,1.05,,,6,1668.2170906999381,1668.2171483000275,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1665.6794566999888,1667.179612500011,1668.2645870000124,,,,59.89139294377662,1664.9164757999824,1665.6794566999888,,,1664.8946102999616,1665.6668175000232,,,book\book_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1665.6794566999888,,,,,None,,4,,,2025.2.4,,,1,1665.6730500999838,1667.1671667000046,,,None,None,1665.6796810666021,1666.562992900028,,,263,0,2026-08-11_23:07:24.981943,263,14,localizer,,None,,None,263,263,0,263,,,,,,book,,Buch,
1670.5333577999845,1671.5483719999902,1,,,6,1671.548470599926,1671.5485269000055,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1669.0289629999315,1670.545285100001,1671.5972835000139,,,,59.89139294377662,1668.2645870000124,1669.0289629999315,,,1668.2435681999195,1669.015938699944,,,fish\fish_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1669.0289629999315,,,,,None,,4,,,2025.2.4,,,1,1669.0210264999187,1670.5331669999287,,,None,None,1669.0283608666543,1669.9117774999468,,,264,0,2026-08-11_23:07:28.330055,264,15,localizer,,None,,None,264,264,0,264,,,,,,fish,,Fisch,
1673.8650255999528,1674.8320962999715,0.96,,,6,1674.8322398000164,1674.8323203999316,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1672.361106300028,1673.8777557000285,1674.8797209999757,,,,59.89139294377662,1671.5972835000139,1672.361106300028,,,1671.580019599991,1672.348387899925,,,saw\saw_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1672.361106300028,,,,,None,,4,,,2025.2.4,,,1,1672.3540260000154,1673.8649123000214,,,None,None,1672.3609683666766,1673.3116483999183,,,265,0,2026-08-11_23:07:31.662751,265,16,localizer,,None,,None,265,265,0,265,,,,,,saw,,Säge,
1677.148030399927,1678.3145612999797,1.16,,,6,1678.3146623999346,1678.314718700014,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1675.643684700015,1677.159683499951,1678.363064999925,,,,59.89139294377662,1674.8797209999757,1675.643684700015,,,1674.866004499956,1675.6310580000281,,,book\book_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1675.643684700015,,,,,None,,4,,,2025.2.4,,,1,1675.6365264999913,1677.147915199981,,,None,None,1675.6435289666445,1676.5276985999662,,,266,0,2026-08-11_23:07:34.945189,266,17,localizer,,None,,None,266,266,0,266,,,,,,book,,Buch,
1680.6302249999717,1681.5793474999955,0.94,,,6,1681.5794501999626,1681.5795084999409,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1679.1257586999564,1680.6418760999804,1681.609353399952,,,,59.89139294377662,1678.363064999925,1679.1257586999564,,,1678.3455431999173,1679.1139116999693,,,saw\saw_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1679.1257586999564,,,,,None,,4,,,2025.2.4,,,1,1679.1193409999833,1680.630114999949,,,None,None,1679.1264532666576,1680.0756190000102,,,267,0,2026-08-11_23:07:38.428533,267,18,localizer,,None,,None,267,267,0,267,,,,,,saw,,Säge,
1683.8777069000062,1684.9614928999217,1.08,,,6,1684.9615936999908,1684.961649899953,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1682.390445799916,1683.890384899918,1685.009765899973,,,,59.89139294377662,1681.609353399952,1682.390445799916,,,1681.599026700016,1682.3630022000289,,,dress\dress_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1682.390445799916,,,,,None,,4,,,2025.2.4,,,1,1682.3694337999914,1683.8775964999804,,,None,None,1682.3745802665983,1683.323931299965,,,268,0,2026-08-11_23:07:41.674821,268,19,localizer,,None,,None,268,268,0,268,,,,,,dress,,Kleid,
1687.477114600013,1688.693484599935,1.21,,,6,1688.693588700029,1688.693644999992,,,fish,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1685.7894803999225,1687.4891236999538,1688.7409628999885,,,,59.89139294377662,1685.009765899973,1685.7894803999225,,,1684.9880762000103,1685.7614943999797,,,fish\fish_05.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,1685.7894803999225,,,,,right,,4,,,2025.2.4,,,1,1685.767814700026,1687.4769699999597,,,None,None,1685.77327526658,1686.6069903000025,,,269,0,2026-08-11_23:07:45.075233,269,20,localizer,,None,,None,269,269,0,269,,,,,,tree,,Baum,
1691.010804999969,1692.141358599998,1.12,,,6,1692.141458399943,1692.1415146000218,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1689.5052337999223,1691.0218675999204,1692.173257999937,,,,59.89139294377662,1688.7409628999885,1689.5052337999223,,,1688.7233773999615,1689.4928573999787,,,car\car_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1689.5052337999223,,,,,None,,4,,,2025.2.4,,,1,1689.4985957000172,1691.0106624999316,,,None,None,1689.5050692666011,1690.4554521000246,,,270,0,2026-08-11_23:07:48.806431,270,21,localizer,,None,,None,270,270,0,270,,,,,,car,,Auto,
1694.425540599972,1695.6585429999977,1.22,,,6,1695.6586435999488,1695.6586998000275,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1692.937965399935,1694.4379930000287,1695.7077229999704,,,,59.89139294377662,1692.173257999937,1692.937965399935,,,1692.1655123999808,1692.9249167999951,,,door\door_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1692.937965399935,,,,,None,,4,,,2025.2.4,,,1,1692.9302142999368,1694.4253304000013,,,None,None,1692.9377617666653,1693.7712987000123,,,271,0,2026-08-11_23:07:52.238726,271,22,localizer,,None,,None,271,271,0,271,,,,,,door,,Tür,
1697.9749499999452,1698.907609499991,0.93,,,6,1698.9077416999498,1698.9078177999472,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1696.4699549999787,1697.9861019999953,1698.955344100017,,,,59.89139294377662,1695.7077229999704,1696.4699549999787,,,1695.6887070999946,1696.4574121999322,,,chair\chair_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1696.4699549999787,,,,,None,,4,,,2025.2.4,,,1,1696.4627609999152,1697.974838999915,,,None,None,1696.4701991666263,1697.3863619000185,,,272,0,2026-08-11_23:07:55.773190,272,23,localizer,,None,,None,272,272,0,272,,,,,,chair,,Stuhl,
1701.2230491000228,1702.339113199967,1.11,,,6,1702.3392153999303,1702.339271200006,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1699.735855499981,1701.235178599949,1702.828748299973,,,,59.89139294377662,1698.955344100017,1699.735855499981,,,1698.941037899931,1699.7066022999352,,,dress\dress_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1699.735855499981,,,,,None,,4,,,2025.2.4,,,1,1699.7133238000097,1701.2228696999373,,,None,None,1699.7190178665953,1700.668443499948,,,273,0,2026-08-11_23:07:59.020812,273,24,localizer,,None,,None,273,273,0,273,,,,,,dress,,Kleid,
1705.072184999939,1705.856329799979,0.77,,,6,1705.8564678999828,1705.8565466,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1703.5840632999316,1705.0841922999825,1705.9410325000063,,,,59.89139294377662,1702.828748299973,1703.5840632999316,,,1702.774045499973,1703.5712645999156,,,bag\bag_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1703.5840632999316,,,,,None,,4,,,2025.2.4,,,1,1703.5784242999507,1705.0720670999726,,,None,None,1703.5842849666408,1704.5013214999344,,,274,0,2026-08-11_23:08:02.894216,274,25,localizer,,None,,None,274,274,0,274,,,,,,bag,,Tasche,
1708.2027927999152,1709.421613399987,1.21,,,6,1709.4217475999612,1709.4218231999548,,,tree,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1706.6999320000177,1708.217964099953,1709.4880159000168,,,,59.89139294377662,1705.9410325000063,1706.6999320000177,,,1705.9131071999436,1706.687347900006,,,tree\tree_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1706.6999320000177,,,,,None,,4,,,2025.2.4,,,1,1706.692303000018,1708.2026656999951,,,None,None,1706.7002081666762,1707.5331836999394,,,275,0,2026-08-11_23:08:06.006500,275,26,localizer,,None,,None,275,275,0,275,,,,,,tree,,Baum,
1711.752529499936,1712.7190024999436,0.96,,,6,1712.7191401999444,1712.7192342999624,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1710.248809200013,1711.7651034999872,1712.7863297000295,,,,59.89139294377662,1709.4880159000168,1710.248809200013,,,1709.4773002999136,1710.2365913999965,,,ball\ball_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1710.248809200013,,,,,None,,4,,,2025.2.4,,,1,1710.2428305000067,1711.7523770999396,,,None,None,1710.2494029666452,1711.0320494999178,,,276,0,2026-08-11_23:08:09.553483,276,27,localizer,,None,,None,276,276,0,276,,,,,,ball,,Ball,
1715.252307799994,1716.2171838999493,0.96,,,6,1716.2172859000275,1716.2173424999928,,,door,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1713.5513944999548,1715.2643672999693,1716.2658257000148,,,,59.89139294377662,1712.7863297000295,1713.5513944999548,,,1712.7717158999294,1713.535740399966,,,door\door_05.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,1713.5513944999548,,,,,right,,4,,,2025.2.4,,,1,1713.5407139000017,1715.2521981999744,,,None,None,1713.54812456662,1714.498129799962,,,277,0,2026-08-11_23:08:12.851797,277,28,localizer,,None,,None,277,277,0,277,,,,,,dress,,Kleid,
1718.534972299938,1719.336470099981,0.8,,,6,1719.3365720999427,1719.33664819994,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1717.0327243999345,1718.5465040999698,1719.4713028999977,,,,59.89139294377662,1716.2658257000148,1717.0327243999345,,,1716.2457959000021,1717.0173757999437,,,bag\bag_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1717.0327243999345,,,,,None,,4,,,2025.2.4,,,1,1717.0225229000207,1718.5348604000174,,,None,None,1717.0298886666462,1717.930128899985,,,278,0,2026-08-11_23:08:16.331293,278,29,localizer,,None,,None,278,278,0,278,,,,,,bag,,Tasche,
1721.733251299942,1722.9656203999184,1.23,,,6,1722.9657220999943,1722.9657786999596,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1720.229085400002,1721.7454806999303,1723.242592799943,,,,59.89139294377662,1719.4713028999977,1720.229085400002,,,1719.4467471999815,1720.216560299974,,,chair\chair_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1720.229085400002,,,,,None,,4,,,2025.2.4,,,1,1720.2222620999673,1721.7331381000113,,,None,None,1720.2293757666523,1721.1451831000159,,,279,0,2026-08-11_23:08:19.536771,279,30,localizer,,None,,None,279,279,0,279,,,,,,chair,,Stuhl,
1725.4827665999765,1726.2834525000071,0.8,,,6,1726.2835899000056,1726.283668500022,,,tree,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1723.9948861999437,1725.494263999979,1726.33166409994,,,,59.89139294377662,1723.242592799943,1723.9948861999437,,,1723.2131859000074,1723.9817501999205,,,tree\tree_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1723.9948861999437,,,,,None,,4,,,2025.2.4,,,1,1723.9872852999251,1725.48265479994,,,None,None,1723.9948285666217,1724.8284481000155,,,280,0,2026-08-11_23:08:23.308060,280,31,localizer,,None,,None,280,280,0,280,,,,,,tree,,Baum,
1728.5813751999522,1729.8301900000079,1.25,,,6,1729.8302903999574,1729.8303461999167,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1727.0933617999544,1728.5934431999922,1729.8967443000292,,,,59.89139294377662,1726.33166409994,1727.0933617999544,,,1726.3150197999785,1727.0806139999768,,,bag\bag_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1727.0933617999544,,,,,None,,4,,,2025.2.4,,,1,1727.0851877999958,1728.5812585999956,,,None,None,1727.093197366634,1727.993081399938,,,281,0,2026-08-11_23:08:26.397132,281,32,localizer,,None,,None,281,281,0,281,,,,,,bag,,Tasche,
1732.1480588000268,1732.929670099984,0.78,,,6,1732.929770299932,1732.9298278000206,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,3,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1730.659002100001,1732.1586994000245,1732.9958246999886,,,,59.89139294377662,1729.8967443000292,1730.659002100001,,,1729.87924499996,1730.6471055999864,,,dress\dress_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1730.659002100001,,,,,None,,4,,,2025.2.4,,,1,1730.6527576999506,1732.147948400001,,,None,None,1730.6593241666599,1731.6092854000162,,,282,0,2026-08-11_23:08:29.962212,282,33,localizer,,None,,None,282,282,0,282,,,,,,dress,,Kleid,
1735.4641650000121,1736.6448474000208,1.18,,,6,1736.6449463999597,1736.6450016999152,,,ball,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1733.758381600026,1735.4746873999247,1736.675229699933,,,,59.89139294377662,1732.9958246999886,1733.758381600026,,,1732.9816405000165,1733.7453277999302,,,ball\ball_05.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,1733.758381600026,,,,,left,,4,,,2025.2.4,,,1,1733.750267699943,1735.464055199991,,,None,None,1733.7580595666698,1734.7080787000014,,,283,0,2026-08-11_23:08:33.061292,283,34,localizer,,None,,None,283,283,0,283,,,,,,car,,Auto,
1738.9447179000126,1739.779923999915,0.82,,,6,1739.780024399981,1739.7800817999523,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1737.440512400004,1738.9573064999422,1739.828400600003,,,,59.89139294377662,1736.675229699933,1737.440512400004,,,1736.6671234000241,1737.4276615999406,,,fish\fish_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1737.440512400004,,,,,None,,4,,,2025.2.4,,,1,1737.432851599995,1738.9446022999473,,,None,None,1737.4404840666723,1738.3235493999673,,,284,0,2026-08-11_23:08:36.740697,284,35,localizer,,None,,None,284,284,0,284,,,,,,fish,,Fisch,
1742.0928078999277,1743.0431304000085,0.95,,,6,1743.0432306999573,1743.0432877999265,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1740.5895218999358,1742.1050685999217,1743.1619600999402,,,,59.89139294377662,1739.828400600003,1740.5895218999358,,,1739.80213560001,1740.5779773999238,,,car\car_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1740.5895218999358,,,,,None,,4,,,2025.2.4,,,1,1740.5837125999387,1742.0926986000268,,,None,None,1740.5893398665978,1741.5386945999926,,,285,0,2026-08-11_23:08:39.893868,285,36,localizer,,None,,None,285,285,0,285,,,,,,car,,Auto,
1745.4251822999213,1746.5430265999166,1.11,,,6,1746.5431282999925,1746.5431836999487,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1743.9220996999647,1745.437947499915,1746.5900374000194,,,,59.89139294377662,1743.1619600999402,1743.9220996999647,,,1743.1168842000188,1743.9087799999397,,,chair\chair_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1743.9220996999647,,,,,None,,4,,,2025.2.4,,,1,1743.914267099928,1745.4250704000005,,,None,None,1743.9217451665938,1744.8545691999607,,,286,0,2026-08-11_23:08:43.227428,286,37,localizer,,None,,None,286,286,0,286,,,,,,chair,,Stuhl,
1748.8575123000192,1750.0411016999278,1.17,,,6,1750.0412039000075,1750.0412588999607,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1747.3539931999985,1748.8708119000075,1750.0694694999838,,,,59.89139294377662,1746.5900374000194,1747.3539931999985,,,1746.5689404999139,1747.3414637999376,,,saw\saw_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1747.3539931999985,,,,,None,,4,,,2025.2.4,,,1,1747.346508699935,1748.8573780999286,,,None,None,1747.3542110666788,1748.303894600016,,,287,0,2026-08-11_23:08:46.655505,287,38,localizer,,None,,None,287,287,0,287,,,,,,saw,,Säge,
1752.3227479999186,1753.571935600019,1.24,,,6,1753.572034999961,1753.5720905999187,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1750.8194277000148,1752.3354598999722,1753.6206927999156,,,,59.89139294377662,1750.0694694999838,1750.8194277000148,,,1750.0588156000013,1750.8071808000095,,,door\door_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1750.8194277000148,,,,,None,,4,,,2025.2.4,,,1,1750.8130273999413,1752.3226384000154,,,None,None,1750.8194698666377,1751.6522687999532,,,288,0,2026-08-11_23:08:50.134937,288,39,localizer,,None,,None,288,288,0,288,,,,,,door,,Tür,
1755.8725491999649,1756.9542167999316,1.08,,,6,1756.9543158999877,1756.9543872999493,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,1,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1754.3847947999602,1755.884665700025,1756.98517,,,,59.89139294377662,1753.6206927999156,1754.3847947999602,,,1753.5993747999892,1754.3720265999436,,,fish\fish_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1754.3847947999602,,,,,None,,4,,,2025.2.4,,,1,1754.3771826999728,1755.8723853999982,,,None,None,1754.3850486666818,1755.2680364999687,,,289,0,2026-08-11_23:08:53.686160,289,40,localizer,,None,,None,289,289,0,289,,,,,,fish,,Fisch,
1759.2550854999572,1760.2040604000213,0.94,,,6,1760.2041584999533,1760.2042143999133,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1757.7664700999158,1759.2672265999718,1760.2535436999751,,,,59.89139294377662,1756.98517,1757.7664700999158,,,1756.9722539000213,1757.739459299948,,,ball\ball_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1757.7664700999158,,,,,None,,4,,,2025.2.4,,,1,1757.745326199918,1759.254973999923,,,None,None,1757.7504631666854,1758.5337436000118,,,290,0,2026-08-11_23:08:57.050637,290,41,localizer,,None,,None,290,290,0,290,,,,,,ball,,Ball,
1762.5195364999818,1763.303403900005,0.78,,,6,1763.303549299948,1763.3036099999445,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,1761.0161675999407,1762.5322799999267,1763.3690307999495,,,,59.89139294377662,1760.2535436999751,1761.0161675999407,,,1760.2393397999695,1761.003317900002,,,saw\saw_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,1761.0161675999407,,,,,None,,4,,,2025.2.4,,,1,1761.0089446000056,1762.519406999927,,,None,None,1761.016363166684,1761.9660875999834,,,291,0,2026-08-11_23:09:00.319011,291,42,localizer,,None,,None,291,291,0,291,,,,,,saw,,Säge,
